REGISTRATION_DATE,REGISTRATION_STATE_CGNDE,PURCHASE_COUNT_DELIVERY,FIRST_PURCHASE,LAST_PURCHASE,CUSTOMER_ID,MISC_PURCHASES,HOME_PURCHASES,COSMETICS_PURCHASES,FASHION_PURCHASES,PURCHASE_TOTAL_EUR,DISTINCT_PURCHASE_COUNT,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS
2021-09-01,FRA,,,,188,,,,,,,android,,,,False,,,,
2021-09-01,FRA,1.0,2022-03-13 00:00:00,2022-03-13 00:00:00,189,0.0,0.0,0.0,1.0,31.372,1.0,web,0.0,0.0,1.0,True,14.0,5.0,,8.157
2021-09-01,FRA,,,,190,,,,,,,ios,,,,False,,,,
2021-09-01,BER,1.0,2022-03-10 00:00:00,2022-03-10 00:00:00,191,0.0,0.0,0.0,1.0,23.276,1.0,ios,1.0,0.0,0.0,False,3.0,1.0,,9.555
2021-09-01,FRA,25.0,2021-09-01 00:00:00,2022-10-28 00:00:00,192,1.0,12.0,2.0,10.0,733.7,4.0,ios,25.0,0.0,0.0,False,16.0,5.0,18.0,4.504
2021-09-01,FRA,,,,193,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,1.0,,2021-09-01 00:00:00,194,0.0,0.0,0.0,1.0,76.912,1.0,android,0.0,0.0,1.0,False,20.0,7.0,,10.284
2021-09-01,BER,4.0,2022-07-03 00:00:00,2022-10-19 00:00:00,195,0.0,5.0,0.0,0.0,224.664,5.0,ios,0.0,5.0,0.0,True,22.0,6.0,27.0,10.879
2021-09-01,FRA,,,,196,,,,,,,android,,,,False,,,,
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,197,0.0,1.0,0.0,0.0,19.228,1.0,web,0.0,1.0,0.0,True,18.0,4.0,,2.171
2021-09-01,FRA,2.0,2021-09-01 00:00:00,2022-04-12 00:00:00,198,0.0,2.0,0.0,1.0,85.008,3.0,web,0.0,2.0,1.0,True,8.0,4.0,112.0,5.643
2021-09-01,FRA,3.0,2021-09-01 00:00:00,2022-08-28 00:00:00,199,0.0,2.0,0.0,1.0,257.048,3.0,ios,3.0,0.0,0.0,True,23.0,1.0,181.0,3.008
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,200,0.0,1.0,0.0,0.0,69.828,1.0,android,0.0,0.0,1.0,False,9.0,6.0,,11.259
2021-09-01,BER,,,,201,,,,,,,ios,,,,False,,,,
2021-09-01,MUC,2.0,2021-09-01 00:00:00,2022-09-21 00:00:00,202,0.0,1.0,0.0,1.0,28.336,2.0,web,0.0,2.0,0.0,True,8.0,3.0,386.0,5.694
2021-09-01,FRA,,,,203,,,,,,,android,,,,False,,,,
2021-09-01,MUC,10.0,2021-09-03 00:00:00,2022-09-10 00:00:00,204,4.0,6.0,0.0,0.0,102.212,3.0,ios,9.0,0.0,1.0,True,1.0,1.0,41.0,4.837
2021-09-01,BER,7.0,2021-09-01 00:00:00,2022-05-15 00:00:00,205,0.0,7.0,0.0,0.0,398.728,6.0,web,0.0,7.0,0.0,True,12.0,2.0,49.0,1.88
2021-09-01,BER,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,206,0.0,1.0,0.0,0.0,18.216,1.0,ios,1.0,0.0,0.0,False,16.0,6.0,,0.227
2021-09-01,FRA,2.0,2021-09-01 00:00:00,2022-04-19 00:00:00,207,0.0,2.0,0.0,0.0,50.6,2.0,web,0.0,2.0,0.0,True,13.0,7.0,231.0,3.868
2021-09-01,FRA,,,,208,,,,,,,android,,,,False,,,,
2021-09-01,MUC,2.0,2021-09-15 00:00:00,2021-12-22 00:00:00,209,0.0,1.0,1.0,0.0,20.24,2.0,ios,2.0,0.0,0.0,True,13.0,3.0,98.0,4.348
2021-09-01,FRA,2.0,2022-03-21 00:00:00,2022-07-10 00:00:00,210,0.0,1.0,0.0,1.0,56.672,2.0,android,0.0,0.0,2.0,True,10.0,6.0,111.0,11.67
2021-09-01,BER,11.0,2021-09-01 00:00:00,2022-09-12 00:00:00,211,0.0,6.0,0.0,5.0,349.14,6.0,ios,11.0,0.0,0.0,False,16.0,4.0,38.0,3.078
2021-09-01,BER,14.0,2021-09-01 00:00:00,2022-07-10 00:00:00,212,1.0,9.0,1.0,4.0,725.604,8.0,android,0.0,0.0,15.0,False,13.0,4.0,22.0,1.578
2021-09-01,BER,14.0,2021-11-17 00:00:00,2022-08-28 00:00:00,213,0.0,5.0,3.0,6.0,561.66,13.0,ios,13.0,1.0,0.0,True,6.0,5.0,22.0,4.125
2021-09-01,FRA,,,,214,,,,,,,android,,,,False,,,,
2021-09-01,FRA,,,,215,,,,,,,ios,,,,False,,,,
2021-09-01,BER,,,,216,,,,,,,android,,,,False,,,,
2021-09-01,FRA,,,,217,,,,,,,ios,,,,True,,,,
2021-09-01,BER,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,218,0.0,0.0,0.0,1.0,32.384,1.0,ios,1.0,0.0,0.0,False,9.0,1.0,,4.826
2021-09-01,BER,3.0,2021-09-01 00:00:00,2022-04-26 00:00:00,219,0.0,2.0,0.0,1.0,74.888,2.0,web,0.0,3.0,0.0,True,17.0,3.0,119.0,2.627
2021-09-01,BER,15.0,2021-09-01 00:00:00,2022-10-15 00:00:00,220,0.0,4.0,2.0,9.0,784.3,12.0,ios,15.0,0.0,0.0,True,10.0,5.0,29.0,0.482
2021-09-01,FRA,,,,221,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,,,,222,,,,,,,android,,,,False,,,,
2021-09-01,FRA,51.0,2021-09-01 00:00:00,2022-09-13 00:00:00,223,0.0,41.0,0.0,10.0,2019.952,5.0,android,0.0,0.0,51.0,True,23.0,2.0,8.0,7.418
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-12-14 00:00:00,224,0.0,1.0,0.0,2.0,48.576,1.0,android,0.0,0.0,3.0,True,21.0,4.0,52.0,6.735
2021-09-01,MUC,1.0,2022-10-01 00:00:00,2022-10-01 00:00:00,225,0.0,0.0,0.0,1.0,8.096,1.0,ios,1.0,0.0,0.0,True,17.0,4.0,,4.437
2021-09-01,FRA,1.0,2022-08-26 00:00:00,2022-08-26 00:00:00,226,0.0,1.0,0.0,0.0,36.432,1.0,ios,1.0,0.0,0.0,False,2.0,6.0,,8.423
2021-09-01,FRA,,,,227,,,,,,,android,,,,False,,,,
2021-09-01,FRA,20.0,2021-11-05 00:00:00,2022-09-10 00:00:00,228,0.0,13.0,2.0,5.0,317.768,3.0,android,0.0,0.0,20.0,False,17.0,5.0,16.0,5.579
2021-09-01,CGN,1.0,2022-04-22 00:00:00,2022-04-22 00:00:00,229,0.0,0.0,1.0,0.0,30.36,1.0,ios,1.0,0.0,0.0,True,2.0,2.0,,6.499
2021-09-01,FRA,1.0,2022-05-06 00:00:00,2022-05-06 00:00:00,230,0.0,1.0,0.0,0.0,28.336,1.0,ios,1.0,0.0,0.0,False,14.0,4.0,,7.802
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,231,0.0,1.0,0.0,0.0,31.372,1.0,ios,1.0,0.0,0.0,True,18.0,7.0,,10.984
2021-09-01,CGN,0.0,2022-08-23 00:00:00,2022-09-04 00:00:00,232,0.0,0.0,0.0,2.0,48.576,1.0,ios,2.0,0.0,0.0,False,13.0,6.0,12.0,3.827
2021-09-01,FRA,7.0,2021-09-01 00:00:00,2022-05-24 00:00:00,233,0.0,6.0,0.0,1.0,380.512,4.0,web,0.0,7.0,0.0,True,18.0,5.0,44.0,4.201
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,234,0.0,1.0,0.0,0.0,18.216,1.0,android,0.0,0.0,1.0,True,15.0,6.0,,3.651
2021-09-01,FRA,1.0,2022-03-22 00:00:00,2022-03-22 00:00:00,235,0.0,1.0,0.0,0.0,24.288,1.0,ios,1.0,0.0,0.0,False,5.0,6.0,,10.371
2021-09-01,BER,26.0,2021-09-01 00:00:00,2022-10-29 00:00:00,236,0.0,11.0,0.0,15.0,605.176,20.0,web,0.0,5.0,21.0,True,19.0,2.0,17.0,0.602
2021-09-01,FRA,7.0,2021-12-26 00:00:00,2022-09-20 00:00:00,237,0.0,1.0,0.0,6.0,185.196,4.0,android,0.0,0.0,7.0,True,8.0,2.0,45.0,2.034
2021-09-01,FRA,4.0,2022-03-17 00:00:00,2022-10-23 00:00:00,238,0.0,4.0,0.0,0.0,60.72,3.0,android,0.0,0.0,4.0,True,19.0,6.0,73.0,11.112
2021-09-01,BER,,,,239,,,,,,,ios,,,,False,,,,
2021-09-01,BER,,,,240,,,,,,,web,,,,True,,,,
2021-09-01,FRA,,,,241,,,,,,,android,,,,False,,,,
2021-09-01,FRA,3.0,2021-09-01 00:00:00,2022-07-05 00:00:00,242,0.0,3.0,0.0,0.0,109.296,3.0,web,2.0,1.0,0.0,True,2.0,6.0,154.0,7.531
2021-09-01,MUC,1.0,2022-05-29 00:00:00,2022-05-29 00:00:00,243,0.0,0.0,0.0,1.0,20.24,1.0,ios,1.0,0.0,0.0,True,15.0,3.0,,5.451
2021-09-01,FRA,26.0,2021-09-01 00:00:00,2022-10-31 00:00:00,244,6.0,14.0,5.0,4.0,603.152,14.0,ios,29.0,0.0,0.0,False,2.0,7.0,15.0,8.522
2021-09-01,BER,4.0,2021-09-01 00:00:00,2022-08-06 00:00:00,245,0.0,2.0,0.0,2.0,146.74,4.0,ios,4.0,0.0,0.0,True,15.0,4.0,113.0,10.644
2021-09-01,MUC,1.0,2022-06-21 00:00:00,2022-06-21 00:00:00,246,0.0,1.0,0.0,0.0,24.288,1.0,android,0.0,0.0,1.0,True,13.0,7.0,,8.395
2021-09-01,FRA,,,,247,,,,,,,ios,,,,False,,,,
2021-09-01,MUC,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,248,0.0,1.0,0.0,0.0,6.072,1.0,android,0.0,0.0,1.0,False,5.0,4.0,,6.654
2021-09-01,MUC,7.0,2022-02-07 00:00:00,2022-08-11 00:00:00,249,0.0,0.0,3.0,4.0,102.212,6.0,web,0.0,0.0,7.0,True,18.0,6.0,31.0,3.766
2021-09-01,FRA,,,,250,,,,,,,android,,,,False,,,,
2021-09-01,FRA,1.0,2022-09-23 00:00:00,2022-09-23 00:00:00,251,0.0,0.0,0.0,1.0,20.24,1.0,android,0.0,0.0,1.0,False,11.0,5.0,,1.891
2021-09-01,MUC,1.0,2021-09-20 00:00:00,2021-09-20 00:00:00,252,0.0,1.0,0.0,0.0,6.072,1.0,android,0.0,0.0,1.0,False,11.0,2.0,,3.312
2021-09-01,MUC,,,,253,,,,,,,android,,,,False,,,,
2021-09-01,FRA,14.0,2021-09-01 00:00:00,2022-10-04 00:00:00,254,1.0,7.0,0.0,6.0,525.228,11.0,ios,14.0,0.0,0.0,True,21.0,4.0,31.0,5.457
2021-09-01,FRA,2.0,2021-09-01 00:00:00,2021-10-02 00:00:00,255,1.0,1.0,0.0,0.0,40.48,2.0,web,0.0,2.0,0.0,True,16.0,4.0,31.0,3.798
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,256,0.0,1.0,0.0,0.0,19.228,1.0,web,0.0,1.0,0.0,True,14.0,4.0,,10.622
2021-09-01,BER,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,257,0.0,1.0,0.0,0.0,46.552,1.0,ios,1.0,0.0,0.0,False,2.0,4.0,,5.023
2021-09-01,FRA,4.0,2021-09-01 00:00:00,2022-05-21 00:00:00,258,1.0,2.0,0.0,1.0,116.38,4.0,ios,4.0,0.0,0.0,False,10.0,5.0,88.0,9.718
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,259,0.0,1.0,0.0,0.0,63.756,1.0,ios,1.0,0.0,0.0,False,12.0,6.0,,10.836
2021-09-01,FRA,3.0,2021-09-12 00:00:00,2022-01-18 00:00:00,260,0.0,1.0,0.0,3.0,109.296,3.0,android,0.0,0.0,4.0,False,12.0,4.0,43.0,7.261
2021-09-01,FRA,,,,261,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2022-03-18 00:00:00,262,0.0,1.0,0.0,1.0,159.896,2.0,ios,2.0,0.0,0.0,True,21.0,1.0,199.0,4.045
2021-09-01,FRA,7.0,2021-09-01 00:00:00,2022-10-31 00:00:00,263,3.0,4.0,0.0,0.0,270.204,6.0,ios,7.0,0.0,0.0,True,14.0,2.0,71.0,6.237
2021-09-01,FRA,6.0,2022-01-17 00:00:00,2022-10-31 00:00:00,264,2.0,2.0,0.0,2.0,435.16,3.0,android,4.0,1.0,1.0,True,8.0,5.0,58.0,6.021
2021-09-01,MUC,,,,265,,,,,,,android,,,,False,,,,
2021-09-01,BER,,,,266,,,,,,,ios,,,,False,,,,
2021-09-01,BER,2.0,2021-09-01 00:00:00,2022-05-20 00:00:00,267,0.0,0.0,0.0,2.0,76.912,2.0,ios,2.0,0.0,0.0,True,6.0,3.0,262.0,3.453
2021-09-01,FRA,4.0,2021-09-05 00:00:00,2022-09-11 00:00:00,268,0.0,1.0,0.0,3.0,64.768,2.0,ios,4.0,0.0,0.0,False,2.0,6.0,124.0,7.859
2021-09-01,MUC,,,,269,,,,,,,android,,,,False,,,,
2021-09-01,MUC,2.0,2021-09-01 00:00:00,2021-09-01 00:00:00,270,0.0,2.0,0.0,0.0,20.24,1.0,android,0.0,0.0,2.0,False,10.0,2.0,0.0,3.436
2021-09-01,BER,10.0,2021-09-15 00:00:00,2022-08-30 00:00:00,271,0.0,4.0,0.0,6.0,286.396,5.0,ios,9.0,1.0,0.0,True,16.0,5.0,39.0,11.262
2021-09-01,FRA,3.0,2021-09-07 00:00:00,2022-02-24 00:00:00,272,0.0,1.0,0.0,2.0,154.836,3.0,web,1.0,2.0,0.0,True,20.0,7.0,85.0,7.083
2021-09-01,BER,7.0,2022-02-07 00:00:00,2022-10-14 00:00:00,273,0.0,1.0,0.0,6.0,268.18,6.0,web,0.0,0.0,7.0,False,1.0,7.0,50.0,7.855
2021-09-01,BER,10.0,2021-10-22 00:00:00,2021-12-09 00:00:00,274,0.0,5.0,0.0,5.0,210.496,7.0,ios,10.0,0.0,0.0,True,16.0,1.0,5.0,8.705
2021-09-01,FRA,12.0,2021-09-01 00:00:00,2022-10-02 00:00:00,275,0.0,12.0,0.0,0.0,569.756,9.0,android,0.0,0.0,12.0,False,15.0,2.0,36.0,6.776
2021-09-01,FRA,,,,276,,,,,,,,,,,False,,,,
2021-09-01,BER,,,,277,,,,,,,ios,,,,False,,,,
2021-09-01,BER,,,,278,,,,,,,android,,,,False,,,,
2021-09-01,BER,8.0,2022-02-27 00:00:00,2022-10-17 00:00:00,279,0.0,3.0,0.0,6.0,291.456,6.0,ios,9.0,0.0,0.0,False,17.0,7.0,29.0,10.362
2021-09-01,FRA,1.0,2021-10-05 00:00:00,2021-10-05 00:00:00,280,0.0,0.0,0.0,1.0,33.396,1.0,ios,1.0,0.0,0.0,True,7.0,1.0,,3.991
2021-09-01,FRA,37.0,2021-09-01 00:00:00,2022-10-26 00:00:00,281,1.0,20.0,6.0,11.0,959.376,21.0,web,38.0,0.0,0.0,True,20.0,4.0,11.0,7.61
2021-09-01,FRA,3.0,2022-05-15 00:00:00,2022-09-25 00:00:00,282,0.0,0.0,1.0,1.0,136.62,2.0,ios,3.0,0.0,0.0,False,18.0,4.0,67.0,2.277
2021-09-01,BER,2.0,2021-09-01 00:00:00,2021-09-01 00:00:00,283,0.0,1.0,0.0,1.0,75.9,2.0,ios,2.0,0.0,0.0,False,21.0,3.0,0.0,9.063
2021-09-01,BER,3.0,2022-03-30 00:00:00,2022-06-02 00:00:00,284,0.0,2.0,0.0,1.0,72.864,2.0,ios,2.0,1.0,0.0,True,13.0,5.0,32.0,11.179
2021-09-01,BER,2.0,2021-09-01 00:00:00,2021-09-28 00:00:00,285,0.0,1.0,0.0,1.0,79.948,2.0,ios,2.0,0.0,0.0,False,3.0,7.0,27.0,4.721
2021-09-01,BER,,,,286,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,,,,287,,,,,,,android,,,,False,,,,
2021-09-01,BER,10.0,2021-09-01 00:00:00,2022-10-29 00:00:00,288,0.0,3.0,0.0,7.0,429.088,10.0,ios,10.0,0.0,0.0,False,7.0,2.0,47.0,1.432
2021-09-01,BER,1.0,2021-12-07 00:00:00,2021-12-07 00:00:00,289,0.0,0.0,0.0,1.0,16.192,1.0,android,0.0,0.0,1.0,False,11.0,1.0,,10.305
2021-09-01,BER,1.0,2021-11-03 00:00:00,2021-11-03 00:00:00,290,0.0,0.0,0.0,1.0,44.528,1.0,android,0.0,1.0,0.0,True,16.0,2.0,,2.694
2021-09-01,BER,1.0,2021-10-26 00:00:00,2021-10-26 00:00:00,291,0.0,1.0,0.0,0.0,81.972,1.0,ios,1.0,0.0,0.0,True,21.0,4.0,,9.06
2021-09-01,MUC,,,,292,,,,,,,android,,,,False,,,,
2021-09-01,FRA,2.0,2021-11-10 00:00:00,2022-07-25 00:00:00,293,0.0,1.0,0.0,1.0,69.828,2.0,android,0.0,0.0,2.0,True,4.0,2.0,258.0,10.372
2021-09-01,BER,,,,294,,,,,,,web,,,,False,,,,
2021-09-01,FRA,4.0,2021-09-01 00:00:00,2022-10-22 00:00:00,295,0.0,3.0,0.0,1.0,123.464,4.0,ios,4.0,0.0,0.0,False,7.0,4.0,139.0,3.866
2021-09-01,FRA,,,,296,,,,,,,ios,,,,False,,,,
2021-09-01,BER,,,,297,,,,,,,android,,,,False,,,,
2021-09-01,FRA,,,,298,,,,,,,web,,,,True,,,,
2021-09-01,FRA,2.0,2021-09-01 00:00:00,2021-09-13 00:00:00,299,0.0,1.0,0.0,1.0,65.78,1.0,android,0.0,0.0,2.0,False,12.0,6.0,12.0,7.058
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,300,0.0,1.0,0.0,0.0,33.396,1.0,android,0.0,0.0,1.0,False,10.0,4.0,,10.207
2021-09-01,FRA,0.0,2021-11-07 00:00:00,2021-11-07 00:00:00,301,0.0,0.0,0.0,1.0,17.204,1.0,ios,1.0,0.0,0.0,False,12.0,5.0,,8.468
2021-09-01,BER,,,,302,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,303,0.0,1.0,0.0,0.0,16.192,1.0,ios,1.0,0.0,0.0,False,1.0,2.0,,1.777
2021-09-01,FRA,,,,304,,,,,,,android,,,,False,,,,
2021-09-01,FRA,,,,305,,,,,,,android,,,,False,,,,
2021-09-01,FRA,9.0,2021-09-12 00:00:00,2022-10-11 00:00:00,306,0.0,6.0,0.0,3.0,225.676,5.0,android,0.0,0.0,9.0,False,21.0,3.0,49.0,11.948
2021-09-01,BER,,,,307,,,,,,,web,,,,False,,,,
2021-09-01,FRA,,,,308,,,,,,,android,,,,True,,,,
2021-09-01,BER,5.0,2021-09-01 00:00:00,2022-01-25 00:00:00,309,0.0,1.0,1.0,3.0,181.148,2.0,ios,5.0,0.0,0.0,True,10.0,3.0,37.0,1.208
2021-09-01,BER,0.0,2021-11-06 00:00:00,2021-11-06 00:00:00,311,0.0,0.0,0.0,1.0,39.468,1.0,ios,1.0,0.0,0.0,False,1.0,2.0,,6.022
2021-09-01,FRA,3.0,2021-09-15 00:00:00,2022-10-02 00:00:00,312,0.0,1.0,0.0,2.0,115.368,3.0,android,0.0,0.0,3.0,False,19.0,7.0,192.0,1.246
2021-09-01,FRA,,,,313,,,,,,,android,,,,False,,,,
2021-09-01,FRA,,,,314,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,,,,315,,,,,,,ios,,,,False,,,,
2021-09-01,BER,13.0,2021-09-22 00:00:00,2022-10-29 00:00:00,316,0.0,3.0,0.0,11.0,558.624,11.0,ios,14.0,0.0,0.0,False,9.0,4.0,31.0,7.821
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,317,0.0,1.0,0.0,0.0,7.084,1.0,android,0.0,0.0,1.0,False,4.0,5.0,,11.402
2021-09-01,FRA,,,,318,,,,,,,android,,,,False,,,,
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,319,0.0,1.0,0.0,0.0,34.408,1.0,ios,1.0,0.0,0.0,False,15.0,7.0,,1.685
2021-09-01,FRA,,,,320,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,,,,321,,,,,,,web,,,,False,,,,
2021-09-01,FRA,,,,322,,,,,,,android,,,,False,,,,
2021-09-01,BER,,,,323,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,1.0,2022-08-14 00:00:00,2022-08-14 00:00:00,324,0.0,0.0,0.0,1.0,19.228,1.0,ios,0.0,1.0,0.0,True,18.0,2.0,,10.954
2021-09-01,FRA,,,,325,,,,,,,web,,,,False,,,,
2021-09-01,MUC,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,326,0.0,1.0,0.0,0.0,6.072,1.0,android,0.0,0.0,1.0,False,22.0,2.0,,6.73
2021-09-01,FRA,,,,327,,,,,,,android,,,,False,,,,
2021-09-01,FRA,10.0,2021-09-21 00:00:00,2022-10-18 00:00:00,328,0.0,1.0,5.0,4.0,180.136,2.0,ios,10.0,0.0,0.0,True,12.0,4.0,44.0,9.133
2021-09-01,FRA,2.0,2022-04-25 00:00:00,2022-05-01 00:00:00,329,0.0,1.0,1.0,0.0,46.552,2.0,android,0.0,0.0,2.0,False,7.0,3.0,6.0,10.983
2021-09-01,FRA,3.0,2021-09-01 00:00:00,2022-02-13 00:00:00,330,0.0,1.0,0.0,2.0,196.328,1.0,web,0.0,3.0,0.0,True,8.0,2.0,83.0,6.85
2021-09-01,FRA,,,,331,,,,,,,android,,,,False,,,,
2021-09-01,BER,2.0,2021-09-01 00:00:00,2022-05-16 00:00:00,332,0.0,1.0,0.0,1.0,89.056,2.0,ios,2.0,0.0,0.0,False,20.0,1.0,258.0,0.01
2021-09-01,BER,2.0,2021-09-01 00:00:00,2021-09-29 00:00:00,333,0.0,1.0,0.0,1.0,48.576,2.0,web,0.0,2.0,0.0,True,7.0,1.0,28.0,10.667
2021-09-01,BER,,,,334,,,,,,,android,,,,False,,,,
2021-09-01,MUC,,,,335,,,,,,,android,,,,False,,,,
2021-09-01,FRA,,,,336,,,,,,,android,,,,False,,,,
2021-09-01,BER,3.0,2021-09-01 00:00:00,2021-11-04 00:00:00,337,0.0,2.0,0.0,1.0,106.26,2.0,web,0.0,3.0,0.0,True,21.0,1.0,32.0,0.669
2021-09-01,BER,4.0,2022-02-05 00:00:00,2022-09-17 00:00:00,338,0.0,1.0,0.0,3.0,142.692,2.0,android,0.0,0.0,4.0,True,5.0,2.0,75.0,10.889
2021-09-01,FRA,,,,339,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,340,0.0,1.0,0.0,0.0,31.372,1.0,web,0.0,1.0,0.0,True,17.0,1.0,,5.267
2021-09-01,MUC,,,,341,,,,,,,android,,,,False,,,,
2021-09-01,BER,,,,342,,,,,,,android,,,,False,,,,
2021-09-01,FRA,2.0,2022-06-17 00:00:00,2022-10-15 00:00:00,343,0.0,0.0,0.0,2.0,62.744,2.0,ios,2.0,0.0,0.0,False,4.0,2.0,120.0,8.046
2021-09-01,MUC,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,344,0.0,1.0,0.0,0.0,7.084,1.0,android,0.0,0.0,1.0,False,6.0,7.0,,4.026
2021-09-01,FRA,,,,345,,,,,,,web,,,,False,,,,
2021-09-01,BER,7.0,2021-09-01 00:00:00,2022-02-27 00:00:00,346,0.0,3.0,0.0,4.0,206.448,5.0,android,0.0,0.0,7.0,False,13.0,2.0,30.0,0.318
2021-09-01,BER,5.0,2021-09-01 00:00:00,2022-07-10 00:00:00,347,0.0,3.0,0.0,2.0,153.824,5.0,ios,5.0,0.0,0.0,False,15.0,2.0,104.0,4.745
2021-09-01,FRA,,,,348,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,,,,349,,,,,,,android,,,,False,,,,
2021-09-01,BER,9.0,2022-02-01 00:00:00,2022-10-08 00:00:00,350,0.0,2.0,0.0,7.0,661.848,2.0,web,0.0,9.0,0.0,True,13.0,7.0,31.0,11.358
2021-09-01,BER,,,,351,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,23.0,2021-09-02 00:00:00,2022-06-06 00:00:00,352,0.0,9.0,3.0,11.0,561.66,4.0,android,0.0,0.0,23.0,False,1.0,7.0,13.0,6.038
2021-09-01,BER,5.0,2021-09-01 00:00:00,2022-08-13 00:00:00,353,0.0,4.0,0.0,1.0,101.2,4.0,web,0.0,5.0,0.0,True,22.0,3.0,87.0,1.868
2021-09-01,BER,2.0,2022-03-06 00:00:00,2022-05-25 00:00:00,354,0.0,1.0,0.0,1.0,81.972,1.0,web,0.0,2.0,0.0,True,8.0,5.0,80.0,10.091
2021-09-01,MUC,1.0,2022-10-18 00:00:00,2022-10-18 00:00:00,355,0.0,0.0,0.0,1.0,18.216,1.0,android,0.0,0.0,1.0,True,6.0,5.0,,6.721
2021-09-01,FRA,13.0,2021-09-01 00:00:00,2022-10-20 00:00:00,357,0.0,7.0,0.0,6.0,217.58,7.0,web,1.0,7.0,5.0,True,3.0,1.0,35.0,7.203
2021-09-01,FRA,,,,358,,,,,,,android,,,,False,,,,
2021-09-01,FRA,2.0,2022-01-02 00:00:00,2022-08-06 00:00:00,359,0.0,2.0,0.0,0.0,77.924,2.0,ios,2.0,0.0,0.0,False,22.0,4.0,217.0,11.875
2021-09-01,FRA,3.0,2022-03-21 00:00:00,2022-09-20 00:00:00,360,1.0,0.0,0.0,2.0,130.548,3.0,ios,3.0,0.0,0.0,True,5.0,6.0,92.0,4.793
2021-09-01,BER,,,,361,,,,,,,web,,,,False,,,,
2021-09-01,FRA,1.0,2021-09-01 00:00:00,2021-09-01 00:00:00,362,0.0,1.0,0.0,0.0,45.54,1.0,web,0.0,1.0,0.0,True,19.0,4.0,,8.09
2021-09-01,MUC,2.0,2022-01-31 00:00:00,2022-02-25 00:00:00,363,0.0,0.0,0.0,2.0,32.384,1.0,web,0.0,2.0,0.0,True,7.0,7.0,25.0,7.192
2021-09-01,FRA,1.0,2021-10-27 00:00:00,2021-10-27 00:00:00,364,0.0,1.0,0.0,0.0,45.54,1.0,android,0.0,0.0,1.0,False,13.0,2.0,,9.178
2021-09-01,BER,,,,365,,,,,,,android,,,,False,,,,
2021-09-01,BER,2.0,2022-04-17 00:00:00,2022-09-24 00:00:00,366,0.0,0.0,0.0,3.0,165.968,3.0,ios,3.0,0.0,0.0,False,4.0,5.0,80.0,10.631
2021-09-01,BER,1.0,2021-10-14 00:00:00,2021-10-14 00:00:00,367,0.0,0.0,0.0,1.0,58.696,1.0,ios,1.0,0.0,0.0,False,20.0,4.0,,11.475
2021-09-01,BER,3.0,2021-11-25 00:00:00,2021-12-05 00:00:00,368,0.0,0.0,0.0,3.0,76.912,2.0,ios,3.0,0.0,0.0,True,6.0,7.0,5.0,4.451
2021-09-01,BER,,,,369,,,,,,,ios,,,,False,,,,
2021-09-01,BER,,,,370,,,,,,,ios,,,,False,,,,
2021-09-01,FRA,5.0,2021-09-01 00:00:00,2022-06-23 00:00:00,371,0.0,1.0,1.0,3.0,295.504,1.0,ios,5.0,0.0,0.0,True,7.0,1.0,74.0,3.677
2021-09-01,BER,,,,372,,,,,,,web,,,,False,,,,
